episode,coverage,steps,forward_actions,repeat_forwards,unique_per_forward,health_loss,survived,shaped_reward,loss,policy_loss,value_loss,imitation_loss,approx_kl,teacher_weight,imitation_weight,eval_coverage,eval_coverage_p10,eval_unique_per_forward,eval_survived
2526,0.6755555555555556,199.0,161.0,10.0,0.937888198757764,16.0,0.0,143.34853534603127,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2527,0.6711111111111111,199.0,166.0,16.0,0.9036144578313253,16.0,0.0,140.61744820547116,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2528,0.6177777777777778,174.0,147.0,9.0,0.9387755102040817,14.0,0.0,131.60731264209758,2.721652090549469,0.0002843155525624752,5.52132785320282,3.90141761302948,0.0003051782550755888,0.0,0.0,nan,nan,nan,nan
2529,0.6622222222222223,212.0,169.0,21.0,0.8757396449704142,15.0,0.0,137.26885318565377,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2530,0.6844444444444444,218.0,173.0,20.0,0.884393063583815,16.0,0.0,141.92181588745106,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2531,0.6488888888888888,203.0,163.0,18.0,0.8895705521472392,16.0,0.0,134.67539463520058,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2532,0.6977777777777778,208.0,170.0,14.0,0.9176470588235294,16.0,0.0,147.065013870716,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2533,0.6577777777777778,198.0,164.0,17.0,0.8963414634146342,15.0,0.0,137.52386693572993,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2534,0.6977777777777778,206.0,168.0,12.0,0.9285714285714286,16.0,0.0,147.66591245174408,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2535,0.68,212.0,170.0,18.0,0.8941176470588236,16.0,0.0,141.96888416481022,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2536,0.7022222222222222,205.0,171.0,14.0,0.9181286549707602,16.0,0.0,148.20669177103042,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2537,0.6711111111111111,200.0,162.0,12.0,0.9259259259259259,15.0,0.0,142.2283640666009,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2538,0.6088888888888889,188.0,147.0,11.0,0.9251700680272109,14.0,0.0,128.80111794137966,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2539,0.6266666666666667,195.0,157.0,17.0,0.89171974522293,15.0,0.0,130.72796273469928,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2540,0.7066666666666667,215.0,179.0,21.0,0.88268156424581,16.0,0.0,146.83178992080693,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2541,0.6933333333333334,215.0,176.0,21.0,0.8806818181818182,16.0,0.0,143.9435600128174,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2542,0.6533333333333333,190.0,160.0,14.0,0.9125,15.0,0.0,137.69277663040154,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2543,0.5422222222222223,155.0,127.0,6.0,0.952755905511811,12.0,0.0,116.30721127891545,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2544,0.6444444444444445,197.0,159.0,15.0,0.9056603773584906,15.0,0.0,135.16420400094998,3.4059861302375793,0.0037540027406066656,6.8830375373363495,3.8190424740314484,0.0004871976998401806,0.0,0.0,nan,nan,nan,nan
2545,0.6711111111111111,205.0,171.0,21.0,0.8771929824561403,16.0,0.0,139.18854241752626,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2546,0.6177777777777778,181.0,151.0,13.0,0.9139072847682119,14.0,0.0,130.2057608094216,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2547,0.6711111111111111,197.0,166.0,16.0,0.9036144578313253,16.0,0.0,140.57172467184066,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2548,0.6311111111111111,187.0,151.0,10.0,0.9337748344370861,14.0,0.0,134.1782563123704,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2549,0.5377777777777778,156.0,128.0,8.0,0.9375,12.0,0.0,114.61662886381154,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2550,0.7288888888888889,219.0,179.0,16.0,0.9106145251396648,15.0,0.0,153.73710958099352,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2551,0.6844444444444444,204.0,168.0,15.0,0.9107142857142857,15.0,0.0,144.25473052167882,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2552,0.7022222222222222,198.0,169.0,12.0,0.9289940828402367,16.0,0.0,148.9624193320275,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2553,0.6933333333333334,216.0,173.0,18.0,0.8959537572254336,16.0,0.0,144.46593468713758,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2554,0.6044444444444445,175.0,145.0,10.0,0.9310344827586207,14.0,0.0,128.31117044401182,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2555,0.6222222222222222,194.0,151.0,12.0,0.9205298013245033,14.0,0.0,131.47123118448263,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2556,0.6266666666666667,198.0,160.0,20.0,0.875,16.0,0.0,129.18938732862478,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2557,0.6711111111111111,208.0,173.0,23.0,0.8670520231213873,15.0,0.0,138.70714063358307,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2558,0.64,199.0,161.0,18.0,0.8881987577639752,14.0,0.0,133.56567024278638,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2559,0.7066666666666667,204.0,169.0,11.0,0.9349112426035503,16.0,0.0,150.09493778991717,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2560,0.6755555555555556,203.0,171.0,20.0,0.8830409356725146,16.0,0.0,140.27926072359085,5.977766156196594,-0.002662468114976946,12.040757894515991,3.9798355102539062,0.0023002761916739445,0.0,0.0,nan,nan,nan,nan
2561,0.6266666666666667,179.0,153.0,13.0,0.9150326797385621,14.0,0.0,132.48730283594136,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2562,0.6711111111111111,208.0,170.0,20.0,0.8823529411764706,16.0,0.0,139.4244991469383,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2563,0.6711111111111111,204.0,165.0,15.0,0.9090909090909091,16.0,0.0,140.67251821184163,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2564,0.6222222222222222,201.0,162.0,23.0,0.8580246913580247,16.0,0.0,127.04741230058673,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2565,0.6933333333333334,210.0,171.0,16.0,0.9064327485380117,16.0,0.0,145.5330438885688,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2566,0.7155555555555555,212.0,176.0,16.0,0.9090909090909091,16.0,0.0,150.5765191287994,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2567,0.6755555555555556,203.0,166.0,15.0,0.9096385542168675,15.0,0.0,142.18454268169404,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2568,0.6844444444444444,216.0,180.0,27.0,0.85,16.0,0.0,140.1914119100571,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2569,0.6888888888888889,208.0,171.0,17.0,0.9005847953216374,16.0,0.0,144.1821687374115,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2570,0.6488888888888888,206.0,168.0,23.0,0.8630952380952381,16.0,0.0,133.04890802431115,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2571,0.7022222222222222,214.0,176.0,19.0,0.8920454545454546,15.0,0.0,146.70713548088062,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2572,0.6977777777777778,215.0,179.0,23.0,0.8715083798882681,16.0,0.0,144.23645272254933,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2573,0.7066666666666667,202.0,173.0,15.0,0.9132947976878613,16.0,0.0,148.8199300861358,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2574,0.6444444444444445,211.0,166.0,22.0,0.8674698795180723,16.0,0.0,132.3065568976402,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2575,0.6311111111111111,196.0,159.0,18.0,0.8867924528301887,15.0,0.0,131.00149500370028,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2576,0.5911111111111111,178.0,148.0,16.0,0.8918918918918919,13.0,0.0,123.66417112588886,3.65079463911908,0.42453509396208183,6.535227309380259,4.226398161479405,0.005549291913796749,0.0,0.0,nan,nan,nan,nan
2577,0.6933333333333334,203.0,168.0,13.0,0.9226190476190477,16.0,0.0,146.49209195613847,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2578,0.6933333333333334,205.0,174.0,19.0,0.8908045977011494,16.0,0.0,144.67379513216022,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2579,0.6888888888888889,204.0,170.0,16.0,0.9058823529411765,15.0,0.0,144.74998039913174,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2580,0.6088888888888889,190.0,154.0,18.0,0.8831168831168831,13.0,0.0,126.99242462921153,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2581,0.68,206.0,170.0,18.0,0.8941176470588236,16.0,0.0,141.70050014495845,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2582,0.5511111111111111,167.0,137.0,14.0,0.8978102189781022,14.0,0.0,114.6673139910699,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2583,0.68,200.0,163.0,11.0,0.9325153374233128,16.0,0.0,144.06482499408722,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2584,0.6488888888888888,197.0,162.0,17.0,0.8950617283950617,16.0,0.0,135.21169265842448,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2585,0.64,192.0,160.0,17.0,0.89375,14.0,0.0,134.03838700437544,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2586,0.6844444444444444,207.0,170.0,17.0,0.9,16.0,0.0,143.0204932312966,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2587,0.6977777777777778,217.0,179.0,23.0,0.8715083798882681,16.0,0.0,144.4446783132553,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2588,0.6088888888888889,183.0,153.0,17.0,0.8888888888888888,14.0,0.0,126.76256502437609,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2589,0.6711111111111111,215.0,171.0,21.0,0.8771929824561403,16.0,0.0,138.6158932595253,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2590,0.68,203.0,167.0,15.0,0.9101796407185628,16.0,0.0,142.7929189972877,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2591,0.7066666666666667,207.0,172.0,14.0,0.9186046511627907,15.0,0.0,149.25477045726765,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2592,0.68,199.0,168.0,16.0,0.9047619047619048,16.0,0.0,142.65466518688203,2.9151008625825248,-0.04229498142376542,5.995601733525594,4.114644408226013,0.006850077552371658,0.0,0.0,nan,nan,nan,nan
2593,0.6888888888888889,208.0,165.0,11.0,0.9333333333333333,15.0,0.0,146.17332152700416,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2594,0.72,222.0,179.0,18.0,0.8994413407821229,16.0,0.0,150.7922928562164,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2595,0.6933333333333334,207.0,167.0,12.0,0.9281437125748503,16.0,0.0,146.52987297916405,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2596,0.7111111111111111,211.0,178.0,19.0,0.8932584269662921,15.0,0.0,149.02326126956942,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2597,0.6577777777777778,189.0,159.0,12.0,0.9245283018867925,14.0,0.0,139.56680897283547,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2598,0.68,210.0,169.0,17.0,0.8994082840236687,16.0,0.0,142.2008577108384,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2599,0.6488888888888888,203.0,167.0,22.0,0.8682634730538922,16.0,0.0,133.7791394591332,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2600,0.6888888888888889,206.0,169.0,15.0,0.9112426035502958,16.0,0.0,144.70254218721382,nan,nan,nan,nan,nan,0.0,0.0,0.6765333333333333,0.6311111111111111,0.9019406630218957,0.0
2601,0.6222222222222222,189.0,153.0,14.0,0.9084967320261438,15.0,0.0,130.41875427627582,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2602,0.5955555555555555,172.0,141.0,8.0,0.9432624113475178,13.0,0.0,127.33159941673287,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2603,0.7066666666666667,202.0,173.0,15.0,0.9132947976878613,16.0,0.0,148.7443877167701,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2604,0.5555555555555556,182.0,146.0,22.0,0.8493150684931506,14.0,0.0,113.41276373624804,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2605,0.6355555555555555,198.0,161.0,19.0,0.8819875776397516,16.0,0.0,131.48293664550783,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2606,0.7377777777777778,215.0,173.0,8.0,0.953757225433526,16.0,0.0,157.88869817447656,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2607,0.6444444444444445,205.0,168.0,24.0,0.8571428571428571,16.0,0.0,131.92389367437372,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2608,0.7111111111111111,209.0,175.0,16.0,0.9085714285714286,16.0,0.0,149.44309963750834,3.0660233199596405,-0.040762667485978454,6.293959975242615,3.921592354774475,0.0009242752821592148,0.0,0.0,nan,nan,nan,nan
2609,0.6622222222222223,202.0,165.0,17.0,0.896969696969697,14.0,0.0,138.87982098960885,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2610,0.7022222222222222,197.0,168.0,11.0,0.9345238095238095,16.0,0.0,149.17809890937798,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2611,0.6888888888888889,222.0,180.0,26.0,0.8555555555555555,16.0,0.0,141.32325386142736,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2612,0.64,202.0,162.0,19.0,0.8827160493827161,16.0,0.0,132.29982825994495,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2613,0.6844444444444444,200.0,168.0,15.0,0.9107142857142857,16.0,0.0,144.01434918594367,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2614,0.7111111111111111,211.0,176.0,17.0,0.9034090909090909,16.0,0.0,149.28841833448405,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2615,0.6622222222222223,210.0,172.0,24.0,0.8604651162790697,16.0,0.0,135.7312778129577,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2616,0.7288888888888889,206.0,176.0,13.0,0.9261363636363636,16.0,0.0,154.64715309286117,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2617,0.6266666666666667,179.0,145.0,5.0,0.9655172413793104,14.0,0.0,134.74762786865242,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2618,0.6488888888888888,202.0,159.0,14.0,0.9119496855345912,15.0,0.0,136.28747714233387,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2619,0.7111111111111111,220.0,178.0,19.0,0.8932584269662921,16.0,0.0,148.5079316110611,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2620,0.6666666666666666,204.0,169.0,20.0,0.8816568047337278,16.0,0.0,137.97617571163173,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2621,0.5911111111111111,183.0,149.0,17.0,0.8859060402684564,14.0,0.0,123.10782011079792,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2622,0.5955555555555555,180.0,153.0,20.0,0.869281045751634,14.0,0.0,123.13246236133574,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2623,0.6577777777777778,202.0,164.0,17.0,0.8963414634146342,16.0,0.0,137.00509695863724,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2624,0.6844444444444444,202.0,166.0,13.0,0.9216867469879518,16.0,0.0,144.55065781736386,5.063752979040146,0.019392285961657763,10.16773647069931,3.9494942128658295,0.00028662439399340656,0.0,0.0,nan,nan,nan,nan
2625,0.6,182.0,149.0,15.0,0.8993288590604027,14.0,0.0,125.18662740230562,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2626,0.6311111111111111,218.0,178.0,37.0,0.7921348314606742,16.0,0.0,124.65533746290208,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2627,0.7022222222222222,203.0,166.0,9.0,0.9457831325301205,16.0,0.0,149.66011534643167,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2628,0.6311111111111111,195.0,156.0,15.0,0.9038461538461539,15.0,0.0,132.30798549985886,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2629,0.68,198.0,166.0,14.0,0.9156626506024096,16.0,0.0,143.1589295315742,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2630,0.6577777777777778,209.0,172.0,25.0,0.8546511627906976,16.0,0.0,134.86343013763434,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2631,0.6844444444444444,210.0,175.0,22.0,0.8742857142857143,16.0,0.0,141.78872041511525,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2632,0.6844444444444444,201.0,168.0,15.0,0.9107142857142857,16.0,0.0,143.84474307346338,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2633,0.6177777777777778,199.0,155.0,17.0,0.8903225806451613,14.0,0.0,128.72270773887638,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2634,0.7511111111111111,218.0,182.0,14.0,0.9230769230769231,16.0,0.0,159.17707967567432,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2635,0.68,209.0,174.0,22.0,0.8735632183908046,16.0,0.0,140.63396120786663,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2636,0.6711111111111111,206.0,166.0,16.0,0.9036144578313253,15.0,0.0,140.73452011203764,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2637,0.5911111111111111,181.0,146.0,14.0,0.9041095890410958,14.0,0.0,123.48304417228704,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2638,0.5777777777777777,176.0,143.0,14.0,0.9020979020979021,14.0,0.0,121.04322902584079,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2639,0.6444444444444445,208.0,165.0,21.0,0.8727272727272727,15.0,0.0,133.19055320405965,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2640,0.6666666666666666,200.0,168.0,19.0,0.8869047619047619,16.0,0.0,138.73263560199734,3.272947510937229,-0.18620866117998958,6.993317052721977,4.248826771974564,0.001882235701486934,0.0,0.0,nan,nan,nan,nan
2641,0.6622222222222223,197.0,163.0,15.0,0.9079754601226994,16.0,0.0,138.82839162254334,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2642,0.6622222222222223,193.0,162.0,14.0,0.9135802469135802,14.0,0.0,139.95254162836076,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2643,0.6577777777777778,197.0,164.0,17.0,0.8963414634146342,16.0,0.0,137.39448777198794,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2644,0.5288888888888889,150.0,126.0,8.0,0.9365079365079365,12.0,0.0,112.83314164209379,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2645,0.6933333333333334,201.0,168.0,13.0,0.9226190476190477,16.0,0.0,146.52357386255264,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2646,0.6666666666666666,208.0,171.0,22.0,0.8713450292397661,16.0,0.0,137.67963115262984,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2647,0.6933333333333334,204.0,171.0,16.0,0.9064327485380117,15.0,0.0,145.62084075164793,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2648,0.7022222222222222,217.0,177.0,20.0,0.8870056497175142,16.0,0.0,146.23201884508129,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2649,0.6844444444444444,212.0,175.0,22.0,0.8742857142857143,16.0,0.0,141.36206216239927,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2650,0.7333333333333333,213.0,177.0,13.0,0.9265536723163842,16.0,0.0,155.4792993788719,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2651,0.6933333333333334,211.0,169.0,14.0,0.9171597633136095,16.0,0.0,145.91984593057632,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2652,0.6844444444444444,212.0,170.0,17.0,0.9,16.0,0.0,142.86278515720366,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2653,0.6755555555555556,211.0,173.0,22.0,0.8728323699421965,16.0,0.0,139.5851211533546,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2654,0.6666666666666666,207.0,165.0,16.0,0.9030303030303031,16.0,0.0,139.41770845746998,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2655,0.5733333333333334,172.0,140.0,12.0,0.9142857142857143,14.0,0.0,120.71987870502471,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2656,0.6222222222222222,200.0,162.0,23.0,0.8580246913580247,14.0,0.0,128.2226276907921,5.9340204782783985,-0.11932403326500207,12.17673595994711,3.7680368423461914,0.0006497798458440229,0.0,0.0,nan,nan,nan,nan
2657,0.6977777777777778,208.0,171.0,15.0,0.9122807017543859,16.0,0.0,146.8608680639266,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2658,0.7111111111111111,207.0,178.0,19.0,0.8932584269662921,16.0,0.0,148.6987013320923,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2659,0.7022222222222222,212.0,167.0,10.0,0.9401197604790419,16.0,0.0,149.24434417533874,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2660,0.6577777777777778,208.0,169.0,22.0,0.8698224852071006,16.0,0.0,135.73412532997145,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2661,0.6933333333333334,205.0,168.0,13.0,0.9226190476190477,16.0,0.0,146.53448382472985,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2662,0.6577777777777778,197.0,165.0,18.0,0.8909090909090909,16.0,0.0,136.99703895854947,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2663,0.7111111111111111,199.0,167.0,8.0,0.9520958083832335,16.0,0.0,152.0393262906075,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2664,0.6755555555555556,195.0,168.0,17.0,0.8988095238095238,15.0,0.0,141.81267733240134,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2665,0.6177777777777778,184.0,150.0,12.0,0.92,14.0,0.0,130.68238772869122,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2666,0.6844444444444444,215.0,173.0,20.0,0.884393063583815,16.0,0.0,141.72802960205078,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2667,0.68,208.0,164.0,12.0,0.926829268292683,16.0,0.0,143.65568726253508,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2668,0.6355555555555555,192.0,154.0,12.0,0.922077922077922,15.0,0.0,133.9898693966865,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2669,0.6755555555555556,212.0,170.0,19.0,0.888235294117647,16.0,0.0,140.42754814481745,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2670,0.7244444444444444,218.0,179.0,17.0,0.9050279329608939,16.0,0.0,152.05444911384578,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2671,0.52,154.0,131.0,15.0,0.8854961832061069,12.0,0.0,108.74951898479466,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2672,0.6933333333333334,200.0,163.0,8.0,0.950920245398773,16.0,0.0,148.03743304586413,4.535218611359596,0.022406867006793618,9.10536876320839,3.8724325001239777,0.0011940806525672087,0.0,0.0,nan,nan,nan,nan
2673,0.6933333333333334,204.0,168.0,13.0,0.9226190476190477,16.0,0.0,146.47574462127682,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2674,0.6755555555555556,207.0,166.0,15.0,0.9096385542168675,16.0,0.0,141.80391329288483,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2675,0.6711111111111111,199.0,161.0,11.0,0.9316770186335404,16.0,0.0,141.88588996696467,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2676,0.6666666666666666,216.0,175.0,26.0,0.8514285714285714,16.0,0.0,135.77854515743266,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2677,0.6666666666666666,205.0,169.0,20.0,0.8816568047337278,16.0,0.0,138.451323560238,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2678,0.6444444444444445,192.0,155.0,11.0,0.9290322580645162,15.0,0.0,136.53920932579035,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2679,0.6844444444444444,199.0,162.0,9.0,0.9444444444444444,16.0,0.0,145.73904364490508,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2680,0.6488888888888888,186.0,156.0,11.0,0.9294871794871795,14.0,0.0,137.9432982907296,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2681,0.6755555555555556,204.0,166.0,15.0,0.9096385542168675,15.0,0.0,142.0648210401535,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2682,0.6622222222222223,207.0,170.0,22.0,0.8705882352941177,16.0,0.0,136.61290642070756,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2683,0.5911111111111111,179.0,144.0,12.0,0.9166666666666666,14.0,0.0,124.67266598081595,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2684,0.6577777777777778,210.0,168.0,21.0,0.875,16.0,0.0,135.42565569066994,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2685,0.52,156.0,127.0,11.0,0.9133858267716536,12.0,0.0,109.44232228136065,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2686,0.6844444444444444,209.0,176.0,23.0,0.8693181818181818,16.0,0.0,141.51805912971503,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
2687,0.6622222222222223,206.0,176.0,28.0,0.8409090909090909,16.0,0.0,135.06249537134187,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan
